"","Breaking.Bad","Planet.Earth","Sherlock","The.Shawshank.Redemption","Human.Planet","The.Blue.Planet","The.Godfather","Interstellar","Life","Pulp.Fiction","The.Dark.Knight","The.Godfather..Part.II","The.Good..the.Bad.and.the.Ugly","Valley.Uprising","X12.Angry.Men","Boyhood","Fight.Club","Schindler.s.List","The.Decalogue","The.Lord.of.the.Rings..The.Return.of.the.King","Goodfellas","Gravity","House.of.Cards","Inception","One.Flew.Over.the.Cuckoo.s.Nest","Seven.Samurai","Star.Wars","Star.Wars..Episode.V...The.Empire.Strikes.Back","The.Lord.of.the.Rings..The.Fellowship.of.the.Ring","Casablanca","City.of.God","Forrest.Gump","It.s.a.Wonderful.Life","Once.Upon.a.Time.in.the.West","Se7en","Tell.It.on.the.Mountain","The.Lego.Movie","The.Lord.of.the.Rings..The.Two.Towers","The.Matrix"
"8529","0.084194393672297","0","0","0.266450480854401","0.164383667253647","0.0562297101251136","0.178305153314269","0.0723452698862335","0","0.189540035315196","0.046260155626449","0","0.176895950261755","","0.0682169916859094","0.0444650726116657","0","0.0770578208637932","0","","0","0.106403133095664","0.0641961369111273","","0","0.211719765101731","0","0.222441173586545","0.19779288638309","0.0790397031145821","0.0385175830246001","0.0786310165362904","0.154512756964371","0.170112179153209","0","0.18802259990089","0","0","0.0984122625687065"
"8535","0.0890093262103237","0.132036741617553","0.174618943490188","0","0","0","0","0","0","0","0.0489056943473158","0","0","0","0","0","0.0707828443436085","0","0.0506651634640467","0","0","0","0.0678674035471469","0","0","0","0","0.0659607619988761","0","0","0","0","0","0","0","0","","0","0"
"8550","0","","0.0727281899585712","0.114827763108815","0.0568381727451478","0","0","0","0","0","0","0","0.103714444119584","0","0","0.103848036240742","0","0.299947160909254","0","0","0","0.110905540525887","0","0","0.0599424692242247","0.0899037892308128","0","0.0641023383604644","0","0.0615323254215424","","0.0612141633518493","0","0","0.0950579341706784","0","0.11954340405635","0","0"
"8563","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8591","0","0.13610035803789","0","0.143534703886018","0.109061452310485","0","0.20224049996551","0.0700480063615659","0.0902443756131329","0.204347781556144","0","0","0.176895950261755","","0","0","0","0","0.0522244551253623","0.115579300294224","0","","0","0","0","0","0","0.0819999867511244","0.0528813264424594","0","0.0385175830246001","0","0.191382750808266","0","0.0788178752476109","0.168471936199332","0","0","0.0571723580986788"
"8604","0.0980835003566818","0","0","0","0","0","0","0.074884468694726","0.0482376478039544","0","0","0","0","0","0","0","0","","0","0.0558818726058428","0","0","0","0","0","0.0796911917065953","0","0.145370439222433","0","0.109085153880035","0.341421882119747","0.162781669223319","0","0","0.0842598528943001","0","0","0","0"
"8606","0","0.13610035803789","0","0","0","0","0.106188966111084","0.0700480063615659","0.0902443756131329","0.0656944428953966","0","0","0","0.0672642606638883","0","0","0","0","0.0522244551253623","0","0","","0","0","0","0","0","0","0","0","0","0","0.068130335830868","0","0.0788178752476109","0.0671856930140528","0","0","0.0571723580986788"
"8629","0","0.154323300306474","0","0.349777448433574","0.24975928983338","0.111104288338087","","0.30085852335391","0","0.239200366292383","0","0","","","0.0682169916859094","0.144944163669031","0","0.0770578208637932","0","","0","0.243671530087123","0","0.198734175425245","0.0961217926089815","0.211719765101731","0","0.381120806514192","0.248958684092816","0.257648149248404","0.0385175830246001","0.197087632878503","0.252006647368676","0.11282686480003","0.137961224434499","0.367998144438354","0","0","0.0984122625687065"
"8634","0","0.0754948953099413","0.171158058363248","0.279674761149895","","0","","0.457244615351096","0","","0","0.0560580899758438","0.239438113259017","","0","0.100479091057365","0","0","0","0.17657736207236","0","0.343989366022374","0","0.16655514613439","0.0813300052189825","0","0","0.240679619678772","0.104047124152186","0.178608446133822","0.0929896713278213","0.20502651636372","0.393451308106701","0","0.137961224434499","0.35157502206081","0","0.056373087024833","0"
"8639","0.0733989707260446","0.0962374860905087","0.0909892554878586","0.122915776968382","0","0.257404171479808","0.167204792348709","0.0723452698862335","0.0532232290895104","0.278232838689812","0","0","0.221053942909906","0.217047768654435","0.120156521490612","0.0444650726116657","0.0645453283244419","0.0770578208637932","0.0616006065824565","","0","0.19817078882539","0.0825157354648095","0.199657249655446","","0.211719765101731","0.0565651992413038","0.14044118683542","0.30006843257494","0.0790397031145821","0","0.0786310165362904","0.308039073405654","0.383360178584814","0","","0","0.0599369409421067",""
"8644","0.0980835003566818","0.0820716038990382","0","0.33457437460291","0","0.061906873371309","0.103018429070855","0.074884468694726","0.0482376478039544","0.0637329710761948","0","0","0","0","0","0.334246663241081","0","","0","0.219335686611528","0","0","0","0","0","","0","0.145370439222433","0.0747854890512051","0.269610643402598","","","0","0.0665455124344523","0.390214577329181","0","0.0615045739763496","0","0"
"8648","0.0681492334541019","0.20149934236766","","0.111578070953174","","0.0672073582361156","0.117806080677545","0.155422571495787","0","0.0728814407299672","0.0374442288601845","0.224687217914731","0","0.0746229971784076","0","0.0639581115455297","","0","0.297215375541101","0","0.0887424139348062","0.0726047192071243","0","0.0811732612948975","0","0","0.150170914882014","0","0.0541257632075992","0","0","0","0.0377919106542733","0","0","0","0.368089256711743","0.408287660416759","0.0705750910388678"
"8657","0.236794516806128","0","0.159710935464374","0.122915776968382","0.249737189928457","0.637953312438724","0.164507238919685","","0.240400031715244","0.152660089963347","0.0508093467048796","0.0521872416545254","0.208459819972948","0.18728585390709","","0.0444650726116657","0.178198047961438","0.128429701439655","0.170068200614877","","0.0523180130966045","0.164809783391305","0.242902528485024","0.540050222623332","0.299625124088497","0.40525072482926","0.453698746518448","0.279190062491963","","0.186275415464321","0","0.0786310165362904","0.0351823541392627","","0.0814027515246535","0.146172296737296","0.0677747395738309","0.114259406847911",""
"8660","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8726","0","0.185403513040502","","0.0587649812684705","0.223255910543671","0.193934768247825","0","0","0.118157623511774","0","0","0.0935635264016044","0","0","0.269051443584589","0.0751596906091234","0.230626797338165","0","0.0644672670063067","0","0.12570938288834","0.0726047192071243","0.122125412426603","0","0.0554959428377848","0","","0","0.130671151609581","0","0","0","0","0.0681115034524463","0","0","0.273908348960456","0.214160576614347","0.120479216495309"
"8757","0","0.13610035803789","0.0909892554878586","0","0","0.149843993625526","0.106188966111084","0.0700480063615659","0.379782851726191","0.0656944428953966","0.0880043699922338","0.132318807980602","0","0.0672642606638883","0.128811370828871","0","0.0645453283244419","0","0.113825061707819","0.102762532415182","0.142391596047698","","","0.214038519965389","0.242978975549137","0","0.168189133713508","0","0.155156872634309","0","0","0","0.068130335830868","0.261397543557777","0.0788178752476109","0.126621633035739","0.1106756862706","0.0599369409421067",""
"8760","0","0.0680501790189448","0.0643391195705801","0.079410755756634","0","0","0.106188966111084","0","0","0","0.126136630847827","","0","0","0","0.0861062428564424","0.0608539191361667","0.0994812189668351","0.130674619918979","0.0696969404741374","0.05442395247141","0","0.0875211541526432","0","0","0","0","","0","0.102039817950652","0","0","0","0","0","0","0.0633974637407761","0.0847636347674825","0"
"8792","0.0980835003566818","0","0.0687216799765158","0.0833269675791733","0.205146267548177","0.116406559107435","","0.197495090923217","0.0723564717059316","0","0","0","0.0588005628226555","0.138415772616641","0.117685491310975","0.100479091057365","0.0584991716656038","0","0.055830290940016","0.21001638872705","0.0523180130966045","0.137268396991459","0","0.202712652548184","0","0.0996139896332442","0.0854442757933642","0.158679632927647","","0.23315102307384","0","0.118456616342213","0","0.191864193433154","0.137961224434499","0.0784003243221997","0.0677747395738309","0.0543224659058046","0.152799554285147"
"8796","0","0.0702819226791484","0","","0.0622630986797856","0","0.221287612366454","0","0","0","0","0.104374483309051","0","0.115783716153864","0.0384359205120841","0","0","0.0868343268841902","0","0.0899783632459812","0","0","0","0","0","0.0769890054915387","0","0.118694466593078","0","","0.187691909832678","0.245869150644946","0","0","0.137595763595338","0","0","0","0"
"8802","0.0980835003566818","0","0.0687216799765158","0","0.0644484300252817","0.116406559107435","0","0.074884468694726","0.0723564717059316","0","0","0","0.0588005628226555","0.0599237661378394","0.117685491310975","0","0.0584991716656038","0","0.055830290940016","0.149018326948914","0.0523180130966045","0","0","0.117330767708692","0","0.0996139896332442","0.0854442757933642","0","","0.0545425769400177","0","0","0","0.191864193433154","0","0","0.0677747395738309","0.0543224659058046","0.152799554285147"
"8832","0.138711016449446","0","0","0.13855112153137","0.0607625625436045","0.128040682496938","0.103018429070855","0","0.068218335741329","0.0637329710761948","0.0508093467048796","0","0.0739169363724183","0","0.0887639562168113","0.0835353257228701","0.0551535479713926","0.144766437728986","0.0526373030924043","0.12293384775776","0","0","0.0881364246742419","0.147494011535359","0.112142091377145","0.202394837211186","0.0805576357694152","0.0685282822388326","0.203290102755899","0.0989931641010198","0.0619670618818182","","0","","0.0764645705488601","0","0.0615045739763496","0","0.201685121861645"
"8836","0.138711016449446","0","0","0","0.0607625625436045","0.128040682496938","0","0","0.068218335741329","0","0.207001608945521","0.156561724963576","0.0739169363724183","0","0.0887639562168113","0","0.281215824223733","0","","0.12293384775776","0.101088005119329","0","0.0881364246742419","0.147494011535359","0.112142091377145","0.0939169700942845","0.0805576357694152","0.0685282822388326","0.203290102755899","0","0","0","0","","0","0","0.0654766190026172","0.052480487948203","0.201685121861645"
"8843","0.0733989707260446","0.0962374860905087","0","0","0","0.051330467729169","0.0849511728888671","0","0","0.227346142035363","0","0","0.221053942909906","0.0896856808851844","0","0","0","0","0","0.0696969404741374","0","0.094106471732417","0","0","","0","0","0","0","0","0","0","0.308039073405654","0.0772472736794528","0","","0","0","0.180494426838948"
"8866","0","0.0702819226791484","0","","0.202960936202681","0","","0.122610622228491","0","0.0637329710761948","0","0.104374483309051","0","0.194275722632666","0.0384359205120841","0.184014416780235","0","0.231600764613176","0","0.150976425024117","0","0.137268396991459","0","0.0853818848394925","0","0.18546687260844","0","0.277374099520725","0.0511657977097264","","0.249658971714497","","0","0","0.352021558578697","0.0784003243221997","0.0615045739763496","0","0"
"8867","0","0.13610035803789","0","0","0.102824123326396","0","0.106188966111084","0.249259427988384","0.0902443756131329","","0","0","0.0625421629972624","0.201111620544822","0","0","0","0","0.0522244551253623","0","0","","0","0","0.0813300052189825","0","0","0","0","0","0.0544720883032212","0.0865699000215074","0.300537318305898","0","0.0788178752476109","0.239074147567383","0","0","0.0571723580986788"
"8908","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8926","0","0.0593990659827829","0.0897776267782953","0","0","0.314159777095421","0","0.0723452698862335","0.164759618690247","0","0","0","0","0","","0.0751596906091234","0.0955287473041393","0","0","0","0.0854349576286191","0","0.194375780772576","0","0.0554959428377848","0","","0","0.167115113364876","0","0","0","0","0.132583997623892","0","0","0","0.0887082153593048","0.0499041254564414"
"8965","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8969","0.0980835003566818","0.0820716038990382","0","0.239487113362523","0","0","0.139033992906612","0.074884468694726","0.0482376478039544","0","0","0","0","0","0.0384359205120841","0.103848036240742","0","","0","0.0558818726058428","0","0","0","0","0","0.169594980937408","0","0.264064905815511","0","","","0.312602950147534","0","0","0.316913550660317","0","0","0","0"
"8986","0","0","0","0.124659350253708","0","0","0.139033992906612","0.0723452698862335","0","0","0","0","0","0","0.0384359205120841","0.0889301452233314","0","0.138206207460052","0","0","0","0","0","0","0","0.0769890054915387","0","0.118694466593078","0","","0.121722934856807","0.141027795263226","0.0351823541392627","0","","0","0","0","0"
"9003","0","0.154323300306474","0","0.143534703886018","0.109061452310485","0.0548745782129733","0.0960515338544264","0.105902631239185","0","0.188313669637934","0","0","","","0","0","0","0","0","0.115579300294224","0","0.106403133095664","0","0","0.0961217926089815","0","0","0.0819999867511244","0.0528813264424594","0","0.0385175830246001","0","0.252006647368676","0","0","0.202861463400544","0","0","0"
"9007","0.0733989707260446","0.0962374860905087","0","0.143534703886018","0.211885575636881","0.051330467729169","0.181002706743293","0.179211421626818","0","","0","0","0.620526917840004","","0","0","0","0","0","0.185276240768362","0","0.403506019358338","0","0","","0","0","0.0819999867511244","0.0528813264424594","0","0.0929896713278213","0.0865699000215074","","0.0772472736794528","0","","0","0","0.180494426838948"
"9062","0","0","0","0","0","0","0","0.0723452698862335","0","0","0","0","0","0","0","0.0889301452233314","0","0.0513718805758621","0","0","0","0","0","0","0","0.0769890054915387","0","0","0","0.105386270819443","0.065968974975871","0.0524206776908603","0.0351823541392627","0","","0","0","0","0"
"9086","0.084194393672297","0","0","0","0.179848412302733","0","0.0822536194598423","","0","0.101773393308898","0.046260155626449","0.0521872416545254","0.0757423207778738","0","0.045477994457273","0","0","0.0513718805758621","0","0","0","0.0607454662983317","0.0641961369111273","","0","0","0","0.0702205934177101","0","0.0526931354097214","0","0","0.0664426961262355","0.0572853143531784","0.0814027515246535","0","0","0","0"
"9087","","0","0.0687216799765158","0","0.0644484300252817","0.116406559107435","0","0.074884468694726","0.0723564717059316","0","0.116418838643183","0","0.0588005628226555","0.0599237661378394","0.117685491310975","0","0.0584991716656038","0.0574355085498144","0.055830290940016","0.149018326948914","0.0899912882893822","0","0","0.201818576760376","0","0.0996139896332442","0.0854442757933642","0","","0.0545425769400177","0","0","0","0.191864193433154","0","0.0387896779473549","0.140979825087184","0.112997435178075","0.152799554285147"
"9120","0","","0.0727281899585712","0","0.0568381727451478","0.0548745782129733","0","0.105902631239185","0","0.0496603309771867","0","0","","0.13559200444897","0","0","0","0","0","0","0","0.110905540525887","0","0","0.156064261833206","0","0","0.0641023383604644","0","0","0.060221159482964","0","0.128754232391279","0","0","0.101575220215265","0.11954340405635","0","0"
